" 0"	100	49.4	10192
" 1"	100	49.27	10175
" 2"	100	49.26	10147
" 3"	100	49.31	10166
" 4"	100	49.24	10180
" 5"	100	49.34	10236
" 6"	100	49.2	10136
" 7"	100	49.29	10194
" 8"	100	49.33	10186
" 9"	100	49.29	10140
"10"	100	49.37	10170
"11"	100	49.29	10173
"12"	100	49.29	10165
"13"	100	49.34	10200
"14"	100	49.26	10152
"15"	100	49.3	10170
"16"	100	49.29	10191
"17"	100	49.28	10125
"18"	100	49.3	10174
"19"	100	49.14	10179
"20"	100	49.24	10153
"21"	100	49.3	10194
"22"	100	49.3	10165
"23"	100	49.33	10156
"24"	100	49.36	10150
"25"	100	49.35	10211
"26"	100	49.3	10183
"27"	100	49.33	10154
"28"	100	49.37	10173
"29"	100	49.36	10188
" 0"	110	90.48	10192
" 1"	110	87.43	10139
" 2"	110	88.15	10155
" 3"	110	86.24	10166
" 4"	110	89.1	10180
" 5"	110	87.57	10164
" 6"	110	84.81	10164
" 7"	110	88.93	10194
" 8"	110	90.0333333333	10186
" 9"	110	92.75625	10140
"10"	110	90.545	10135
"11"	110	86.9008333333	10173
"12"	110	90.22	10231
"13"	110	92.8383333333	10200
"14"	110	90.56	10157
"15"	110	93.29	10188
"16"	110	93.31	10205
"17"	110	89.8	10150
"18"	110	90.65	10186
"19"	110	90.84	10182
"20"	110	93.34	10153
"21"	110	89.145	10181
"22"	110	92.26	10165
"23"	110	91.03	10139
"24"	110	90.22	10150
"25"	110	92.86	10211
"26"	110	86.91	10212
"27"	110	89.06	10253
"28"	110	90.89	10173
"29"	110	91.09	10188
" 0"	120	56.8385	10192
" 1"	120	62.9395	10190
" 2"	120	63.0645384615	10248
" 3"	120	56.761387632	10191
" 4"	120	59.5074023569	10180
" 5"	120	59.7933333333	10188
" 6"	120	73.4486666667	10164
" 7"	120	52.8125	10194
" 8"	120	58.7733333333	10186
" 9"	120	48.8417543184	10140
"10"	120	52.4561666667	10183
"11"	120	55.8862424242	10208
"12"	120	52.283	10231
"13"	120	45.9816666667	10200
"14"	120	54.135	10214
"15"	120	50.0561904762	10188
"16"	120	53.75125	10224
"17"	120	55.7151666667	10174
"18"	120	60.5215	10232
"19"	120	52.3975	10182
"20"	120	49.4643333333	10161
"21"	120	48.2125	10223
"22"	120	53.4966666667	10175
"23"	120	49.7223809524	10181
"24"	120	53.5978571429	10161
"25"	120	45.8023333333	10211
"26"	120	60.0380952381	10212
"27"	120	53.385	10253
"28"	120	50.9266666667	10173
"29"	120	50.9766666667	10188
" 0"	130	46.6005	10203
" 1"	130	46.2338333333	10225
" 2"	130	48.301	10248
" 3"	130	56.5898630952	10216
" 4"	130	41.6676296296	10180
" 5"	130	45.8205555556	10211
" 6"	130	55.7268333333	10249
" 7"	130	52.5289047619	10168
" 8"	130	45.353	10186
" 9"	130	45.8513555556	10173
"10"	130	51.6494588745	10184
"11"	130	47.9235392015	10229
"12"	130	48.447	10231
"13"	130	47.4922001013	10237
"14"	130	47.2132857143	10214
"15"	130	46.9851666667	10225
"16"	130	53.000047619	10231
"17"	130	51.4253333333	10174
"18"	130	54.3116666667	10232
"19"	130	50.2575	10186
"20"	130	41.359	10182
"21"	130	42.8566666667	10223
"22"	130	57.4165	10176
"23"	130	48.2102380952	10200
"24"	130	52.1652857143	10215
"25"	130	56.263	10222
"26"	130	55.7746666667	10211
"27"	130	55.8333333333	10253
"28"	130	53.2252380952	10207
"29"	130	41.1683333333	10188
" 0"	140	40.8453333333	10229
" 1"	140	50.1842510823	10239
