0	100	49.4	10192
1	100	49.36	10175
2	100	49.29	10138
3	100	49.38	10188
4	100	49.21	10217
5	100	49.31	10212
6	100	49.33	10163
7	100	49.28	10168
8	100	49.25	10174
9	100	49.33	10243
10	100	49.4	10176
11	100	49.24	10156
12	100	49.3	10142
13	100	49.33	10195
14	100	49.33	10207
15	100	49.37	10190
16	100	49.34	10219
17	100	49.3	10236
18	100	49.29	10154
19	100	49.3	10161
20	100	49.28	10180
21	100	49.36	10187
22	100	49.32	10178
23	100	49.31	10202
24	100	49.35	10169
25	100	49.37	10177
26	100	49.28	10193
27	100	49.35	10156
28	100	49.27	10205
29	100	49.32	10140
0	110	87.972	10192
1	110	87.96	10175
2	110	89.366	10204
3	110	88.69	10213
4	110	88.39	10217
5	110	87.43	10212
6	110	87.25	10175
7	110	87.28	10168
8	110	91.29	10205
9	110	91.24	10244
10	110	93.61	10176
11	110	93.93	10156
12	110	88.1	10167
13	110	90.88	10195
14	110	86.26	10207
15	110	87.23	10190
16	110	88.96	10193
17	110	89.973	10236
18	110	91.19	10154
19	110	84.4191666667	10161
20	110	84.9125	10180
21	110	90.9	10187
22	110	89.65	10183
23	110	88.75	10236
24	110	87.59	10173
25	110	86.32	10177
26	110	90.38	10193
27	110	88.32	10156
28	110	88.46	10205
29	110	91.98	10140
0	120	64.3681666667	10192
1	120	57.5236060606	10234
2	120	56.3525	10204
3	120	57.4533333333	10237
4	120	51.265006993	10217
5	120	61.4828333333	10216
6	120	54.4316666667	10196
7	120	59.0278205128	10168
8	120	54.1093333333	10205
9	120	50.6127741935	10244
10	120	56.829	10176
11	120	57.6838500389	10192
12	120	50.8588571429	10167
13	120	54.9540909091	10214
14	120	56.0103333333	10207
15	120	53.7658333333	10190
16	120	55.8461666667	10193
17	120	52.76875	10236
18	120	64.7878333333	10155
19	120	52.9435	10168
20	120	58.3474215686	10180
21	120	48.0753181818	10188
22	120	51.2683333333	10183
23	120	54.4196666667	10236
24	120	55.2083333333	10194
25	120	58.945	10236
26	120	52.7989502262	10193
27	120	51.5944323713	10171
28	120	50.8705	10205
29	120	60.335	10140
0	130	49.6102808858	10196
1	130	40.9108333333	10234
2	130	51.7403333333	10204
3	130	58.4226666667	10277
4	130	44.847624355	10217
5	130	45.5912083333	10216
6	130	52.5025	10196
7	130	46.456	10181
8	130	53.118	10205
9	130	51.3165952381	10244
10	130	49.6429545455	10197
11	130	56.8348333333	10240
12	130	46.958754902	10201
13	130	59.1612857143	10261
14	130	54.8423859649	10207
15	130	52.7011666667	10225
16	130	44.4381094276	10193
17	130	48.7612826087	10245
18	130	53.085188172	10254
19	130	49.4923333333	10213
20	130	48.4775	10180
21	130	53.2040990676	10217
22	130	50.8473205128	10231
23	130	54.9053333333	10242
24	130	52.0101666667	10263
25	130	61.3514210526	10264
26	130	55.0520520362	10206
27	130	50.099	10219
28	130	45.4137882883	10226
29	130	46.5155	10146
0	140	54.714	10219
1	140	51.545	10254
2	140	47.0101666667	10222
3	140	55.313773386	10322
4	140	45.2599461153	10221
5	140	48.3573809524	10235
6	140	45.3028888889	10243
7	140	46.2272222222	10239
8	140	57.6295714286	10210
9	140	63.8530411255	10303
10	140	47.3355	10285
11	140	49.4322619048	10240
12	140	47.1486742424	10247
13	140	46.6496666667	10277
14	140	50.9553333333	10231
15	140	52.4976190476	10261
16	140	50.0923095238	10216
17	140	51.6004217391	10264
18	140	57.0978809524	10254
19	140	57.3638333333	10213
20	140	57.1933796296	10213
21	140	43.1583944522	10219
22	140	45.3441400679	10291
23	140	50.2606666667	10275
24	140	50.1155769231	10263
25	140	57.8536666667	10264
26	140	54.219	10228
27	140	48.3035084541	10219
28	140	51.0985670996	10232
29	140	51.6573743048	10210
0	150	48.1294761905	10276
1	150	52.9367997199	10276
2	150	47.2373333333	10222
3	150	51.9623333333	10315
4	150	42.4283333333	10255
5	150	49.7182380952	10250
6	150	49.8277017544	10244
7	150	63.6425	10282
8	150	54.0126666667	10270
9	150	51.6637394958	10303
10	150	52.613047619	10285
11	150	53.9663333333	10251
12	150	48.7543418803	10282
13	150	60.436	10277
14	150	50.3733333333	10243
15	150	42.0776060606	10270
16	150	49.7970238095	10271
17	150	62.0090717234	10334
18	150	52.3343015873	10254
19	150	47.2324961665	10221
20	150	44.9858333333	10227
21	150	48.1643181818	10243
22	150	50.768816092	10329
23	150	51.9085833333	10275
24	150	59.928569488	10285
25	150	43.8995	10288
26	150	48.6363333333	10236
27	150	47.5108907348	10234
28	150	53.1364151584	10232
29	150	43.17625	10210
0	160	53.8141666667	10297
1	160	54.9259166667	10284
2	160	53.1599285714	10226
3	160	48.5897824675	10383
4	160	56.0266666667	10255
5	160	51.7105952381	10270
6	160	57.5661334842	10264
7	160	47.0243157895	10282
8	160	42.4914415584	10270
9	160	48.9533333333	10339
10	160	58.7760952381	10285
11	160	51.9084447884	10275
12	160	45.3022615362	10282
13	160	51.9274047619	10277
14	160	50.2558333333	10248
15	160	52.0551271845	10331
16	160	39.2126428571	10271
17	160	49.8635240454	10334
18	160	44.6129949066	10296
19	160	44.5245814764	10250
20	160	46.1238014184	10227
21	160	44.40591692	10250
22	160	45.1407099224	10330
23	160	52.3881842105	10275
24	160	42.8724479961	10293
25	160	42.9181904762	10299
26	160	44.6095454545	10311
27	160	55.9453055556	10268
28	160	49.891282967	10286
29	160	46.29	10266
0	170	58.7698184488	10297
1	170	46.1775	10332
2	170	50.6487058824	10267
3	170	42.9624708625	10383
4	170	54.4166666667	10255
5	170	43.7095634921	10326
6	170	52.8773518519	10316
7	170	50.4325	10324
8	170	45.6957742002	10272
9	170	55.000848597	10339
10	170	39.1357688172	10317
11	170	45.9957452732	10275
12	170	44.1696666667	10283
13	170	49.0495952381	10291
14	170	42.66	10283
15	170	41.4621863273	10365
16	170	47.8171178838	10291
17	170	50.2116446144	10345
18	170	39.7323070175	10296
19	170	46.4687166221	10284
20	170	38.6527142857	10297
21	170	47.93825	10314
22	170	49.4086089466	10339
23	170	48.3406666667	10307
24	170	57.7370775194	10293
25	170	44.8989166667	10305
26	170	52.4789090909	10311
27	170	47.1978822844	10275
28	170	45.6866666667	10286
29	170	45.6669090909	10266
0	180	51.7035112045	10300
1	180	52.4100396825	10332
2	180	51.7526666667	10267
3	180	47.0211856869	10383
4	180	52.724	10266
5	180	45.6598333333	10326
6	180	48.4811212121	10316
7	180	51.4285	10359
8	180	43.9778237017	10272
9	180	51.7060526316	10339
10	180	46.0343787608	10352
11	180	51.3311893705	10290
12	180	47.6026934732	10307
13	180	52.667697995	10305
14	180	53.5154285714	10283
15	180	47.5645766306	10365
16	180	47.5037590304	10327
17	180	53.2727953336	10374
18	180	52.2219285714	10308
19	180	53.1190064935	10285
20	180	53.2660833333	10297
21	180	50.0095833333	10314
22	180	47.0170333333	10367
23	180	47.0631388889	10307
24	180	44.7587332301	10337
25	180	46.1677857143	10339
26	180	44.526025641	10311
27	180	37.7961458333	10280
28	180	46.9437857143	10315
29	180	50.5195935143	10266
0	190	56.1408333333	10339
1	190	52.2401666667	10342
2	190	44.3356471861	10296
3	190	52.4326666667	10383
4	190	50.425	10268
5	190	59.3382564935	10326
6	190	40.8531666667	10328
7	190	44.2392857143	10372
8	190	55.4437634409	10279
9	190	47.7142369375	10357
10	190	53.8864541248	10385
11	190	52.0037557355	10371
12	190	53.1647399381	10331
13	190	43.5712017544	10352
14	190	48.9758333333	10283
15	190	47.8371660367	10365
16	190	55.8532949561	10333
17	190	49.5357571644	10414
18	190	53.5825	10308
19	190	51.10725	10323
20	190	48.0387652348	10309
21	190	51.1533574661	10324
22	190	45.4765970072	10367
23	190	51.2155	10330
24	190	49.2210784314	10359
25	190	46.8081666667	10339
26	190	49.0369633643	10333
27	190	50.2876713287	10308
28	190	54.6676190476	10340
29	190	50.4129339257	10285
0	200	47.3505	10378
1	200	52.2411666667	10363
2	200	50.5988708514	10346
3	200	58.8441666667	10391
4	200	44.1893333333	10342
5	200	44.5213394974	10394
6	200	48.968452381	10368
7	200	52.2282142857	10372
8	200	40.7468333333	10284
9	200	56.4609649123	10417
10	200	59.5961333333	10385
11	200	59.5846335597	10371
12	200	45.2566497034	10331
13	200	46.7041428571	10380
14	200	43.2297301858	10287
15	200	43.1033333333	10381
16	200	54.4810833333	10333
17	200	38.8199252874	10441
18	200	55.2353333333	10351
19	200	41.3226666667	10335
20	200	49.6899151885	10325
21	200	54.0655882353	10328
22	200	45.0564338731	10370
23	200	50.3461794872	10330
24	200	50.34375	10370
25	200	50.9954185464	10355
