Result Log

Run 0

100	49.4	10192.0

110	87.9	10192.0

120	69.30099999999999	10192.0

130	51.95733333333334	10212.0

140	51.09049999999999	10214.0

150	48.330238095238094	10320.0

160	54.85932539682539	10320.0

170	57.53116666666666	10360.0

180	46.468333333333334	10377.0

190	56.49516666666668	10377.0

200	48.89866666666668	10384.0

210	43.37011111111111	10384.0

220	50.87917857142858	10398.0

230	47.50250000000001	10404.0

240	51.96666666666666	10419.0

250	52.90240476190476	10419.0

260	49.679547619047625	10422.0

270	52.93199999999999	10427.0

280	50.10049999999999	10443.0

290	56.61283333333333	10454.0

300	44.37633333333335	10461.0

310	44.63383333333332	10461.0

320	41.18391666666666	10461.0

330	49.681000000000004	10474.0

340	47.63771428571429	10478.0

350	53.568666666666665	10504.0

360	49.992380952380955	10504.0

370	61.813190476190485	10504.0

380	44.645666666666656	10522.0

390	51.05816666666666	10524.0

400	41.454333333333345	10539.0

410	57.54566666666667	10544.0

420	49.215	10544.0

430	49.26183333333334	10551.0

440	43.17783333333334	10551.0

450	49.35099999999999	10551.0

460	46.3095	10555.0

470	50.93033333333333	10560.0

480	42.7080238095238	10560.0

490	52.60833333333334	10568.0

500	52.560952380952386	10583.0

510	41.85366666666666	10583.0

520	42.89666666666667	10583.0

530	54.99816666666666	10591.0

540	50.47273809523809	10602.0

550	41.971833333333336	10610.0

560	51.65971428571429	10610.0

570	41.890666666666675	10610.0

580	40.42957142857144	10610.0

590	44.33722222222224	10610.0

600	38.55538095238095	10613.0

610	45.15067099567099	10613.0

620	57.1115833333333	10625.0

630	41.97733333333333	10625.0

640	43.94066666666667	10632.0

650	49.19921428571427	10633.0

660	49.88635714285714	10633.0

670	49.408	10651.0

680	46.437666666666665	10651.0

690	46.7925	10661.0

700	37.76802380952382	10661.0

710	46.302055555555555	10661.0

720	46.255214285714274	10668.0

730	49.38439682539681	10668.0

740	50.386047619047616	10672.0

750	53.014333333333326	10672.0

760	44.70433333333333	10683.0

770	40.06833333333334	10689.0

780	48.947904761904766	10689.0

790	53.451904761904764	10698.0

800	50.489	10698.0

810	47.31166666666668	10710.0

820	47.48166666666667	10710.0

830	45.74547619047618	10712.0

840	45.34996031746033	10713.0

850	38.80822222222221	10722.0

860	45.56638095238096	10723.0

870	53.417976190476196	10727.0

880	44.91800000000001	10727.0

890	41.756857142857136	10728.0

900	42.156857142857135	10734.0

910	45.845071428571416	10741.0

920	41.59752380952382	10745.0

930	42.10657575757577	10745.0

940	39.00787878787879	10745.0

950	36.495690476190475	10763.0

960	41.86385714285714	10763.0

970	50.11976190476191	10763.0

980	47.7338888888889	10771.0

990	55.044238095238086	10772.0

1000	46.72366666666667	10775.0

1010	51.41428571428572	10782.0

1020	50.47833333333333	10789.0

1030	45.766500000000015	10789.0

1040	39.128523809523806	10797.0

1050	35.50119047619047	10799.0

1060	40.84940476190475	10806.0

1070	52.152666666666676	10806.0

1080	39.84099999999999	10806.0

1090	40.83569047619049	10817.0

1100	40.34091666666667	10817.0

1110	41.025000000000006	10818.0

1120	50.19449999999999	10824.0

1130	41.564095238095234	10824.0

